Season,Rule,Pokemon,併用率の高いポケモン,Rank_併用率の高いポケモン
5,Single,サイドン,ゲンガー,7
5,Single,サイドン,ミミッキュ,8
5,Single,サイドン,トゲキッス,9
5,Single,サイドン,ピクシー,10
5,Single,トサキント,ミミッキュ,1
5,Single,トサキント,サーナイト,2
5,Single,トサキント,ナマコブシ,3
5,Single,トサキント,キテルグマ,4
5,Single,トサキント,トゲデマル,5
5,Single,トサキント,ヒヒダルマ,6
5,Single,トサキント,ドラパルト,7
5,Single,トサキント,マシェード,8
5,Single,トサキント,マッスグマ,9
5,Single,トサキント,カビゴン,10
5,Single,アズマオウ,ミミッキュ,1
5,Single,アズマオウ,ドラパルト,2
5,Single,アズマオウ,アーマーガア,3
5,Single,アズマオウ,ロトム,4
5,Single,アズマオウ,ギャラドス,5
5,Single,アズマオウ,ナットレイ,6
5,Single,アズマオウ,トゲキッス,7
5,Single,アズマオウ,オーロンゲ,8
5,Single,アズマオウ,エーフィ,9
5,Single,アズマオウ,ナマコブシ,10
5,Single,バリヤード,ドリュウズ,1
5,Single,バリヤード,カポエラー,2
5,Single,バリヤード,バンギラス,3
5,Single,バリヤード,シャンデラ,4
5,Single,バリヤード,ラプラス,5
5,Single,バリヤード,ジュラルドン,6
5,Single,バリヤード,カビゴン,7
5,Single,バリヤード,ロトム,8
5,Single,バリヤード,ミミッキュ,9
5,Single,バリヤード,ドラパルト,10
5,Single,バリヤード,ドラパルト,1
5,Single,バリヤード,ヒヒダルマ,2
5,Single,バリヤード,ギャラドス,3
5,Single,バリヤード,リザードン,4
5,Single,バリヤード,ラプラス,5
5,Single,バリヤード,ミミッキュ,6
5,Single,バリヤード,カビゴン,7
5,Single,バリヤード,ドリュウズ,8
5,Single,バリヤード,トゲキッス,9
5,Single,バリヤード,ロトム,10
5,Single,コイキング,イーブイ,1
5,Single,コイキング,ミミッキュ,2
5,Single,コイキング,ピチュー,3
5,Single,コイキング,アマカジ,4
5,Single,コイキング,フワライド,5
5,Single,コイキング,ヒポポタス,6
5,Single,コイキング,アシマリ,7
5,Single,コイキング,ヌメラ,8
5,Single,コイキング,エルフーン,9
5,Single,コイキング,ドラパルト,10
5,Single,ギャラドス,ドラパルト,1
5,Single,ギャラドス,ドリュウズ,2
5,Single,ギャラドス,ミミッキュ,3
5,Single,ギャラドス,トゲキッス,4
5,Single,ギャラドス,カビゴン,5
5,Single,ギャラドス,ロトム,6
5,Single,ギャラドス,カバルドン,7
5,Single,ギャラドス,ナットレイ,8
5,Single,ギャラドス,サザンドラ,9
5,Single,ギャラドス,ヒヒダルマ,10
5,Single,ラプラス,ミミッキュ,1
5,Single,ラプラス,ドラパルト,2
5,Single,ラプラス,ドリュウズ,3
5,Single,ラプラス,トゲキッス,4
5,Single,ラプラス,カビゴン,5
5,Single,ラプラス,ロトム,6
5,Single,ラプラス,アーマーガア,7
5,Single,ラプラス,ヒヒダルマ,8
5,Single,ラプラス,ナットレイ,9
5,Single,ラプラス,パッチラゴン,10
5,Single,メタモン,ドラパルト,1
5,Single,メタモン,ミミッキュ,2
5,Single,メタモン,カビゴン,3
5,Single,メタモン,トゲキッス,4
5,Single,メタモン,ドリュウズ,5
5,Single,メタモン,ドヒドイデ,6
5,Single,メタモン,アーマーガア,7
5,Single,メタモン,ロトム,8
5,Single,メタモン,オーロンゲ,9
5,Single,メタモン,ラプラス,10
5,Single,イーブイ,ニンフィア,1
5,Single,イーブイ,ブラッキー,2
5,Single,イーブイ,サンダース,3
5,Single,イーブイ,シャワーズ,4
5,Single,イーブイ,エーフィ,5
5,Single,イーブイ,ブースター,6
5,Single,イーブイ,ドラパルト,7
5,Single,イーブイ,グレイシア,8
5,Single,イーブイ,ピカチュウ,9
5,Single,イーブイ,リーフィア,10
5,Single,シャワーズ,ニンフィア,1
5,Single,シャワーズ,ブラッキー,2
5,Single,シャワーズ,ドリュウズ,3
5,Single,シャワーズ,ミミッキュ,4
5,Single,シャワーズ,サンダース,5
5,Single,シャワーズ,グレイシア,6
5,Single,シャワーズ,ドラパルト,7
5,Single,シャワーズ,エーフィ,8
5,Single,シャワーズ,ブースター,9
5,Single,シャワーズ,リーフィア,10
5,Single,サンダース,ニンフィア,1
5,Single,サンダース,ブラッキー,2
5,Single,サンダース,シャワーズ,3
5,Single,サンダース,グレイシア,4
5,Single,サンダース,エーフィ,5
5,Single,サンダース,リーフィア,6
5,Single,サンダース,ブースター,7
5,Single,サンダース,ミミッキュ,8
5,Single,サンダース,ドラパルト,9
5,Single,サンダース,ギャラドス,10
5,Single,ブースター,ニンフィア,1
5,Single,ブースター,ブラッキー,2
5,Single,ブースター,シャワーズ,3
5,Single,ブースター,サンダース,4
5,Single,ブースター,グレイシア,5
5,Single,ブースター,エーフィ,6
5,Single,ブースター,リーフィア,7
5,Single,ブースター,ドラパルト,8
5,Single,ブースター,ナットレイ,9
5,Single,ブースター,ミミッキュ,10
5,Single,カビゴン,ドラパルト,1
5,Single,カビゴン,ミミッキュ,2
5,Single,カビゴン,トゲキッス,3
5,Single,カビゴン,ドリュウズ,4
5,Single,カビゴン,ロトム,5
5,Single,カビゴン,ヒヒダルマ,6
5,Single,カビゴン,ギャラドス,7
5,Single,カビゴン,ロトム,8
5,Single,カビゴン,ラプラス,9
5,Single,カビゴン,アーマーガア,10
5,Single,ホーホー,バタフリー,1
5,Single,ホーホー,ギャラドス,2
5,Single,ホーホー,ヨノワール,3
5,Single,ホーホー,サニーゴ,4
5,Single,ホーホー,サンダース,5
5,Single,ホーホー,ドサイドン,6
5,Single,ホーホー,ネギガナイト,7
5,Single,ホーホー,ナゲツケサル,8
5,Single,ホーホー,ドッコラー,9
5,Single,ホーホー,ドラパルト,10
5,Single,ヨルノズク,ドラパルト,1
5,Single,ヨルノズク,ミミッキュ,2
5,Single,ヨルノズク,カビゴン,3
5,Single,ヨルノズク,ドリュウズ,4
5,Single,ヨルノズク,ルカリオ,5
5,Single,ヨルノズク,ニンフィア,6
5,Single,ヨルノズク,アイアント,7
5,Single,ヨルノズク,エレザード,8
5,Single,ヨルノズク,エースバーン,9
5,Single,ヨルノズク,エルフーン,10
5,Single,チョンチー,ダルマッカ,1
5,Single,チョンチー,ワシボン,2
5,Single,チョンチー,リオル,3
5,Single,チョンチー,デスマス,4
5,Single,チョンチー,オーロンゲ,5
5,Single,チョンチー,ニューラ,6
5,Single,チョンチー,ドラパルト,7
5,Single,チョンチー,ゴンベ,8
5,Single,チョンチー,ランクルス,9
5,Single,チョンチー,コマタナ,10
5,Single,ランターン,アーマーガア,1
5,Single,ランターン,ドラパルト,2
5,Single,ランターン,ミミッキュ,3
5,Single,ランターン,トゲキッス,4
5,Single,ランターン,ギャラドス,5
5,Single,ランターン,ドリュウズ,6
5,Single,ランターン,カビゴン,7
5,Single,ランターン,ヒヒダルマ,8
5,Single,ランターン,ナットレイ,9
5,Single,ランターン,エースバーン,10
5,Single,ピチュー,ラプラス,1
5,Single,ピチュー,エルレイド,2
5,Single,ピチュー,フシギバナ,3
5,Single,ピチュー,ランターン,4
5,Single,ピチュー,サンダース,5
5,Single,ピチュー,ピカチュウ,6
5,Single,ピチュー,ミミッキュ,7
5,Single,ピチュー,ライチュウ,8
5,Single,ピチュー,ドリュウズ,9
5,Single,ピチュー,ドラパルト,10
5,Single,ピィ,キュウコン,1
5,Single,ピィ,ロズレイド,2
5,Single,ピィ,マルヤクデ,3
5,Single,ピィ,リザードン,4
5,Single,ピィ,ルカリオ,5
5,Single,ピィ,ドリュウズ,6
5,Single,ピィ,カマスジョー,7
5,Single,ピィ,トゲデマル,8
5,Single,ピィ,アブリー,9
5,Single,ピィ,カラマネロ,10
5,Single,トゲピー,メッソン,1
5,Single,トゲピー,ゴース,2
5,Single,トゲピー,ヒバニー,3
5,Single,トゲピー,ルチャブル,4
5,Single,トゲピー,キバゴ,5
5,Single,トゲピー,サルノリ,6
5,Single,トゲピー,イーブイ,7
5,Single,トゲピー,ピッピ,8
5,Single,トゲピー,ソーナンス,9
5,Single,トゲピー,ソルロック,10
5,Single,トゲチック,ドラパルト,1
5,Single,トゲチック,ランターン,2
5,Single,トゲチック,ミミッキュ,3
5,Single,トゲチック,ドリュウズ,4
5,Single,トゲチック,バンギラス,5
5,Single,トゲチック,カビゴン,6
5,Single,トゲチック,ハガネール,7
5,Single,トゲチック,アイアント,8
5,Single,トゲチック,リザードン,9
5,Single,トゲチック,キレイハナ,10
5,Single,ネイティ,ゴース,1
5,Single,ネイティ,チョロネコ,2
5,Single,ネイティ,シャンデラ,3
5,Single,ネイティ,ギャラドス,4
5,Single,ネイティ,ニューラ,5
5,Single,ネイティ,プルリル,6
5,Single,ネイティ,ライボルト,7
5,Single,ネイティ,マンムー,8
5,Single,ネイティ,パルシェン,9
5,Single,ネイティ,フワンテ,10
5,Single,ネイティオ,ドラパルト,1
5,Single,ネイティオ,ドリュウズ,2
5,Single,ネイティオ,ミミッキュ,3
5,Single,ネイティオ,カビゴン,4
5,Single,ネイティオ,アーマーガア,5
5,Single,ネイティオ,アシレーヌ,6
5,Single,ネイティオ,バンギラス,7
5,Single,ネイティオ,ロトム,8
5,Single,ネイティオ,トゲキッス,9
5,Single,ネイティオ,ランターン,10
5,Single,キレイハナ,ドラパルト,1
5,Single,キレイハナ,トゲキッス,2
5,Single,キレイハナ,ミミッキュ,3
5,Single,キレイハナ,ラプラス,4
5,Single,キレイハナ,ロトム,5
5,Single,キレイハナ,ドリュウズ,6
5,Single,キレイハナ,カビゴン,7
5,Single,キレイハナ,バンギラス,8
5,Single,キレイハナ,ロトム,9
5,Single,キレイハナ,ジュラルドン,10
5,Single,ウソッキー,ドリュウズ,1
5,Single,ウソッキー,シャンデラ,2
5,Single,ウソッキー,エースバーン,3
5,Single,ウソッキー,ミミッキュ,4
5,Single,ウソッキー,ランターン,5
5,Single,ウソッキー,ブリムオン,6
5,Single,ウソッキー,ギャラドス,7
5,Single,ウソッキー,コータス,8
5,Single,ウソッキー,ドラパルト,9
5,Single,ウソッキー,フシギバナ,10
5,Single,ウパー,コータス,1
5,Single,ウパー,ウォーグル,2
5,Single,ウパー,ダダリン,3
5,Single,ウパー,ジュラルドン,4
5,Single,ウパー,トゲデマル,5
5,Single,ウパー,ミミッキュ,6
5,Single,ウパー,ピカチュウ,7
5,Single,ウパー,バチンウニ,8
5,Single,ウパー,コオリッポ,9
5,Single,ウパー,マホイップ,10
5,Single,ヌオー,ドラパルト,1
5,Single,ヌオー,ドヒドイデ,2
5,Single,ヌオー,カビゴン,3
5,Single,ヌオー,アーマーガア,4
5,Single,ヌオー,ミミッキュ,5
5,Single,ヌオー,トゲキッス,6
5,Single,ヌオー,ナットレイ,7
5,Single,ヌオー,ロトム,8
5,Single,ヌオー,バンギラス,9
5,Single,ヌオー,ドリュウズ,10
5,Single,エーフィ,ドラパルト,1
5,Single,エーフィ,ドリュウズ,2
5,Single,エーフィ,ブラッキー,3
5,Single,エーフィ,ミミッキュ,4
5,Single,エーフィ,ニンフィア,5
5,Single,エーフィ,トゲキッス,6
5,Single,エーフィ,カビゴン,7
5,Single,エーフィ,ギャラドス,8
5,Single,エーフィ,シャワーズ,9
5,Single,エーフィ,リザードン,10
5,Single,ブラッキー,ドラパルト,1
5,Single,ブラッキー,ドリュウズ,2
5,Single,ブラッキー,ミミッキュ,3
5,Single,ブラッキー,トゲキッス,4
5,Single,ブラッキー,ニンフィア,5
5,Single,ブラッキー,ロトム,6
5,Single,ブラッキー,ロトム,7
5,Single,ブラッキー,ギャラドス,8
5,Single,ブラッキー,カビゴン,9
5,Single,ブラッキー,エーフィ,10
5,Single,ソーナンス,ミミッキュ,1
5,Single,ソーナンス,カビゴン,2
5,Single,ソーナンス,ドラパルト,3
5,Single,ソーナンス,ドリュウズ,4
5,Single,ソーナンス,ギャラドス,5
5,Single,ソーナンス,トゲキッス,6
5,Single,ソーナンス,バンギラス,7
5,Single,ソーナンス,アイアント,8
5,Single,ソーナンス,メタモン,9
5,Single,ソーナンス,ヒヒダルマ,10
5,Single,ハガネール,ドラパルト,1
5,Single,ハガネール,ギャラドス,2
5,Single,ハガネール,トゲキッス,3
5,Single,ハガネール,カビゴン,4
5,Single,ハガネール,ミミッキュ,5
5,Single,ハガネール,ヌメルゴン,6
5,Single,ハガネール,ヒヒダルマ,7
5,Single,ハガネール,バンギラス,8
5,Single,ハガネール,ラプラス,9
5,Single,ハガネール,ロトム,10
5,Single,ハリーセン,マタドガス,1
5,Single,ハリーセン,ドラピオン,2
5,Single,ハリーセン,ストリンダー,3
5,Single,ハリーセン,ゲンガー,4
5,Single,ハリーセン,クサイハナ,5
5,Single,ハリーセン,エンニュート,6
5,Single,ハリーセン,スカタンク,7
5,Single,ハリーセン,ドヒドイデ,8
5,Single,ハリーセン,ペリッパー,9
5,Single,ハリーセン,ストリンダー,10
5,Single,ツボツボ,ミミッキュ,1
5,Single,ツボツボ,ドラパルト,2
5,Single,ツボツボ,トゲキッス,3
5,Single,ツボツボ,ドリュウズ,4
5,Single,ツボツボ,アイアント,5
5,Single,ツボツボ,カビゴン,6
5,Single,ツボツボ,バンギラス,7
5,Single,ツボツボ,ヒヒダルマ,8
5,Single,ツボツボ,パッチラゴン,9
5,Single,ツボツボ,ウオノラゴン,10
5,Single,ニューラ,ガマゲロゲ,1
5,Single,ニューラ,ワシボン,2
5,Single,ニューラ,ウソハチ,3
5,Single,ニューラ,カモネギ,4
5,Single,ニューラ,タマンタ,5
5,Single,ニューラ,ペリッパー,6
5,Single,ニューラ,ロトム,7
5,Single,ニューラ,ストリンダー,8
5,Single,ニューラ,キバゴ,9
5,Single,ニューラ,セキタンザン,10
5,Single,ウリムー,パッチルドン,1
5,Single,ウリムー,ヒヒダルマ,2
5,Single,ウリムー,ラプラス,3
5,Single,ウリムー,ユキメノコ,4
5,Single,ウリムー,パルシェン,5
5,Single,ウリムー,ルチャブル,6
5,Single,ウリムー,ドサイドン,7
5,Single,ウリムー,バンギラス,8
5,Single,ウリムー,ナゲツケサル,9
5,Single,ウリムー,アイアント,10
5,Single,イノムー,ドラパルト,1
5,Single,イノムー,トゲキッス,2
5,Single,イノムー,アーマーガア,3
5,Single,イノムー,カビゴン,4
5,Single,イノムー,ミミッキュ,5
5,Single,イノムー,ゲンガー,6
5,Single,イノムー,オノノクス,7
5,Single,イノムー,ラプラス,8
5,Single,イノムー,ルカリオ,9
5,Single,イノムー,ロトム,10
5,Single,サニーゴ,ブリムオン,1
5,Single,サニーゴ,ミミッキュ,2
5,Single,サニーゴ,ドリュウズ,3
5,Single,サニーゴ,ドラパルト,4
5,Single,サニーゴ,ロトム,5
5,Single,サニーゴ,サザンドラ,6
5,Single,サニーゴ,ドータクン,7
5,Single,サニーゴ,ウォーグル,8
5,Single,サニーゴ,トゲキッス,9
5,Single,サニーゴ,エルフーン,10
5,Single,サニーゴ,ドリュウズ,1
5,Single,サニーゴ,ドラパルト,2
5,Single,サニーゴ,トゲキッス,3
5,Single,サニーゴ,ミミッキュ,4
5,Single,サニーゴ,カビゴン,5
5,Single,サニーゴ,ロトム,6
5,Single,サニーゴ,バンギラス,7
5,Single,サニーゴ,ドヒドイデ,8
